#{"t_start": 1744804027.2058632, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
475.0,3311,20139.757658
490.0,3625,20141.494533
505.0,2993,20143.086632
605.0,3061,20144.679447
715.0,3969,20146.714649
545.0,3437,20148.493449
1120.0,6899,20152.098388
1145.0,8089,20156.471244
545.0,3038,20158.09403
1375.0,6206,20161.364166
1150.0,7717,20165.348744
1155.0,6335,20176.245581
715.0,5223,20178.839615
725.0,3549,20180.599396
1100.0,8481,20184.867847
580.0,3329,20186.538998
1205.0,6261,20189.817033
1405.0,7166,20193.508096
595.0,3738,20195.618631
515.0,3991,20197.736784
600.0,4265,20199.856911
520.0,3909,20201.921088
1130.0,5140,20204.488271
495.0,4139,20206.608062
560.0,4431,20208.830851
800.0,4281,20210.828909
1140.0,7431,20214.720363
540.0,3280,20216.396029
1360.0,6283,20219.572155
605.0,3573,20221.340925
1545.0,6631,20224.515258
540.0,3211,20235.296516
500.0,4317,20237.439641
660.0,4103,20239.575714
810.0,2979,20241.156569
575.0,3071,20242.748889
1430.0,6541,20245.969769
1630.0,7409,20249.72386
1360.0,6780,20253.251156
525.0,3179,20254.895004
570.0,3204,20256.394486
515.0,3201,20257.923987
490.0,3855,20259.731841
715.0,3697,20261.604196
545.0,3758,20263.363922
515.0,3649,20265.100731
725.0,3691,20266.796323
380.0,2326,20267.993307
2060.0,10587,20273.071306
770.0,4451,20275.28496
1415.0,8065,20279.256469
1230.0,6847,20282.71139
1105.0,5638,20293.255744
470.0,3441,20294.958322
745.0,3856,20296.856789
970.0,4594,20299.135045
510.0,3473,20300.942262
545.0,3223,20302.812445
575.0,4077,20304.856586
570.0,3906,20306.765692
605.0,3901,20308.665243
750.0,5303,20311.367991
545.0,3777,20313.21994
545.0,2789,20314.515932
545.0,3432,20316.144894
460.0,3153,20317.673163
1610.0,6825,20321.130808
545.0,3745,20323.029248
505.0,3529,20324.782836
745.0,3230,20326.348754
580.0,4318,20328.635592
775.0,3516,20330.481033
610.0,3479,20332.164009
575.0,3536,20333.830396
1175.0,7585,20337.463588
730.0,3477,20339.201957
1385.0,6916,20342.811756
355.0,2545,20351.01609
775.0,3557,20352.822794
775.0,3201,20354.655431
1005.0,5106,20357.435839
490.0,3457,20359.11685
570.0,3792,20360.956921
600.0,3485,20362.736506
550.0,3152,20364.255917
770.0,3914,20366.077537
1175.0,6949,20369.396831
1375.0,8068,20373.275276
1150.0,5987,20376.347013
570.0,3224,20378.187641
740.0,4237,20380.283395
550.0,3827,20382.208098
1090.0,6891,20385.484081
1380.0,7936,20389.412904
675.0,3809,20391.270533
330.0,2331,20392.46771
300.0,2177,20393.595993
1430.0,7075,20397.347766
1200.0,7720,20407.907269
575.0,3664,20409.785282
550.0,4277,20411.932844
535.0,3616,20413.839983
545.0,4218,20415.958372
545.0,3081,20417.727607
935.0,6540,20420.83778
555.0,3908,20422.892918
515.0,4150,20424.996829
1125.0,6577,20428.852087
890.0,3953,20430.828482
950.0,6561,20434.062726
220.0,1841,20435.003599
1605.0,7310,20438.569175
545.0,3180,20440.128825
555.0,3997,20442.081028
670.0,4189,20444.080673
1070.0,6879,20447.423714
745.0,3465,20449.138423
1200.0,6953,20452.442511
815.0,6161,20455.441978
460.0,3987,20457.398466
540.0,4512,20467.686438
570.0,3549,20469.483607
745.0,3914,20471.464361
515.0,3879,20473.499083
1430.0,6905,20477.266263
520.0,3435,20479.108055
1575.0,7604,20483.217021
605.0,3555,20485.251197
1205.0,7608,20489.532285
1230.0,6471,20492.883389
580.0,3642,20494.864491
605.0,3881,20496.775387
650.0,3713,20498.812817
600.0,3449,20500.660468
660.0,2849,20502.282856
1670.0,8347,20506.445302
655.0,3507,20508.103171
445.0,3613,20509.892341
535.0,4063,20511.895601
545.0,2974,20513.408177
1070.0,7493,20517.088581
1230.0,7209,20529.217938
770.0,3316,20530.863328
1115.0,6527,20534.437883
600.0,3641,20536.374615
1295.0,6507,20539.73615
810.0,3535,20541.557397
705.0,4713,20544.041672
1150.0,7505,20547.887449
1345.0,6787,20551.36047
950.0,6469,20554.626071
1150.0,7355,20558.126786
515.0,4039,20560.271545
600.0,4849,20562.783597
570.0,3493,20564.482404
545.0,3052,20565.9071
540.0,4406,20568.030555
1095.0,5455,20570.689722
470.0,3665,20572.583653
515.0,3530,20574.469021
1295.0,7525,20584.705835
570.0,3759,20586.708796
1400.0,7014,20590.456581
530.0,3040,20592.093504
1230.0,6017,20595.273915
570.0,3059,20596.910647
600.0,5039,20599.629337
1175.0,7624,20603.662951
520.0,3577,20605.530492
515.0,3285,20607.252311
570.0,4445,20609.559969
745.0,4533,20611.943282
1085.0,6799,20615.667401
555.0,3137,20617.332834
1300.0,7063,20621.089481
1100.0,7383,20625.255019
1575.0,7528,20629.542707
545.0,3130,20631.344538
485.0,3727,20633.19191
1405.0,7354,20636.96433
1200.0,7385,20647.631713
575.0,2917,20649.094714
800.0,4251,20651.192639
1510.0,10188,20656.442607
1235.0,7441,20660.251696
970.0,5425,20663.047645
540.0,3351,20664.744626
445.0,3169,20666.332472
1025.0,6102,20669.394926
575.0,3393,20671.106334
515.0,3435,20672.88611
605.0,4231,20674.955335
545.0,3308,20676.613433
545.0,3770,20678.689006
570.0,4005,20680.939561
475.0,3137,20682.564686
1180.0,7757,20686.471998
1145.0,7219,20690.252826
1105.0,7299,20693.8814
1215.0,8746,20709.94584
1550.0,9089,20714.521789
1430.0,8257,20718.854559
2330.0,14129,20726.341385
440.0,2331,20727.591759
555.0,4177,20729.917465
490.0,3621,20731.873452
1345.0,7585,20735.753641
520.0,4135,20737.937533
775.0,3637,20739.84826
600.0,3405,20741.557585
1405.0,7097,20745.150268
745.0,3971,20747.07704
545.0,2960,20748.557359
520.0,3659,20750.413793
500.0,3521,20752.347686
610.0,4345,20754.550099
455.0,3673,20756.391831
525.0,3777,20758.27557
540.0,3244,20759.900979
540.0,3632,20771.992466
720.0,3329,20773.677821
470.0,3419,20775.411661
750.0,3116,20776.974392
575.0,3622,20778.819142
690.0,3345,20780.550298
515.0,3488,20782.302771
2145.0,10091,20787.302346
490.0,3343,20788.989554
545.0,3116,20790.559836
600.0,3955,20792.526535
550.0,3463,20794.299466
770.0,3419,20796.004375
550.0,3350,20797.584481
465.0,3361,20799.122588
1200.0,6948,20802.56933
890.0,4059,20804.537433
535.0,3381,20806.2655
570.0,2974,20807.81437
975.0,3539,20809.527208
570.0,3273,20811.097105
540.0,4269,20813.168893
715.0,3734,20815.121822
1095.0,6943,20818.876409
545.0,4043,20820.849757
570.0,2787,20830.181788
570.0,2860,20831.621303
515.0,3267,20833.168984
1430.0,6507,20836.424849
445.0,3377,20838.11878
1320.0,6657,20841.476125
600.0,4251,20843.685538
940.0,4477,20845.847473
575.0,3847,20847.735734
800.0,3719,20849.614399
570.0,4745,20851.924426
465.0,3713,20853.833364
1385.0,6543,20857.31445
745.0,3977,20859.429388
520.0,4057,20861.543101
490.0,4237,20863.657073
550.0,4045,20865.636417
1200.0,8233,20869.730483
370.0,3735,20871.71686
545.0,3187,20873.379879
770.0,3066,20875.026665
245.0,2391,20876.317371
605.0,4937,20878.68829
1230.0,7381,20889.487792
395.0,3052,20890.974235
540.0,4448,20893.220102
515.0,3265,20894.95136
600.0,4259,20897.191464
575.0,3641,20899.073469
570.0,3701,20900.979051
470.0,2929,20902.546102
745.0,3564,20904.432151
1170.0,7309,20910.765627
545.0,3386,20912.475876
485.0,3973,20914.415299
540.0,3516,20916.135667
540.0,3486,20917.864955
665.0,4731,20920.127862
715.0,3993,20922.045135
465.0,3277,20923.610293
1375.0,7474,20927.223331
550.0,2874,20928.636082
770.0,3281,20930.265215
800.0,3525,20932.007808
1000.0,3329,20933.720733
535.0,3200,20935.362935
715.0,3351,20937.082172
570.0,3401,20938.790944
520.0,3869,20946.339978
680.0,3553,20948.112165
1150.0,6851,20951.591596
740.0,3287,20953.291885
575.0,2782,20954.70023
575.0,3711,20956.607492
515.0,3329,20958.327861
570.0,2995,20959.79648
1125.0,7093,20963.279326
575.0,3967,20965.194544
535.0,2837,20966.570629
1350.0,6896,20969.932809
1355.0,7231,20973.474188
1030.0,5445,20976.152272
700.0,3425,20977.830347
1575.0,7005,20981.139711
1350.0,8259,20985.22088
1145.0,7063,20988.652171
1150.0,7244,20992.46332
575.0,3649,20994.363822
1160.0,6434,21004.400913
550.0,4032,21006.313936
500.0,4167,21008.347938
1180.0,7465,21011.973801
600.0,4285,21014.149349
525.0,3115,21015.768132
545.0,3102,21017.206918
570.0,3628,21018.912635
1255.0,7362,21022.590555
610.0,3899,21024.563896
545.0,4750,21026.984514
525.0,3168,21028.59299
715.0,3407,21030.314605
320.0,2909,21031.788945
210.0,2412,21033.06071
1985.0,9671,21037.986145
350.0,2263,21039.097999
600.0,3931,21040.958203
740.0,3237,21042.490081
545.0,2796,21043.826467
600.0,3473,21045.510466
515.0,2965,21046.955327
1130.0,6459,21050.120332
545.0,4001,21052.108678
600.0,3513,21058.311531
520.0,3233,21059.916857
1310.0,6537,21063.078986
545.0,4197,21065.09481
420.0,3387,21066.718315
545.0,3417,21068.413372
1090.0,6931,21071.700202
1580.0,6535,21074.877699
805.0,3081,21076.36774
505.0,2913,21077.761876
570.0,3374,21079.365749
545.0,3152,21080.897158
1035.0,6455,21084.099962
1115.0,7011,21087.751478
1140.0,6906,21091.282625
1550.0,7190,21094.906769
1110.0,6725,21098.325445
885.0,5143,21100.993089
540.0,3614,21102.716964
570.0,3650,21104.493602
460.0,3815,21106.257107
1655.0,7507,21115.226154
1575.0,6902,21118.30679
770.0,3301,21119.832412
1205.0,8325,21123.656716
515.0,4042,21125.571801
1175.0,6158,21128.411001
460.0,3569,21130.120187
600.0,3025,21131.519907
485.0,3489,21133.154372
515.0,3201,21134.62787
545.0,2821,21135.874685
1205.0,6988,21139.14317
970.0,3408,21140.787204
1345.0,7381,21144.415714
545.0,3272,21146.064162
865.0,5624,21148.786942
585.0,3137,21150.339674
685.0,3369,21151.893963
550.0,4363,21153.988691
1200.0,7540,21157.6457
745.0,3308,21159.232939
545.0,3422,21169.045058
600.0,3891,21170.904696
1040.0,7177,21174.323177
1405.0,7130,21177.695002
2215.0,12651,21183.697289
1155.0,7109,21187.117496
1180.0,8030,21190.917804
1205.0,7146,21194.092063
950.0,3832,21195.962278
345.0,4307,21197.889982
495.0,3761,21199.753318
1170.0,7957,21203.55632
740.0,3379,21205.345375
1130.0,5761,21207.950006
1270.0,6619,21211.125674
570.0,3095,21212.613262
700.0,5519,21215.274318
555.0,3152,21225.813129
1430.0,7965,21229.552561
570.0,3486,21231.14776
1485.0,6711,21234.329179
1375.0,6972,21237.73805
580.0,3536,21239.32185
740.0,3401,21241.041463
920.0,4647,21243.387916
1605.0,7678,21247.188112
610.0,3583,21248.990126
1230.0,8181,21253.17075
540.0,3123,21254.764992
1430.0,8119,21258.929386
575.0,3613,21260.793895
1430.0,7419,21264.598827
265.0,2237,21265.713854
510.0,2817,21267.12848
695.0,3697,21268.996875
730.0,3009,21270.507162
545.0,4064,21272.564214
1145.0,7171,21285.687365
335.0,2411,21286.874586
750.0,3430,21288.570568
600.0,3929,21290.305853
1170.0,6974,21293.621853
1580.0,9328,21297.964998
715.0,3157,21299.382167
375.0,2156,21300.414253
515.0,3569,21302.013883
940.0,6251,21305.002625
570.0,3782,21306.843579
540.0,4863,21309.149279
350.0,2323,21310.282774
1405.0,7054,21313.55565
540.0,3152,21315.093377
605.0,4481,21317.299931
490.0,3689,21319.144994
770.0,3686,21320.882151
1065.0,4901,21323.317979
770.0,3662,21325.105947
575.0,3903,21326.932455
895.0,5442,21329.625281
1030.0,6845,21341.371368
745.0,3543,21343.226732
1065.0,4191,21345.383394
480.0,3419,21347.098184
1155.0,5667,21349.972232
600.0,3561,21351.801308
515.0,3574,21353.600022
1325.0,7005,21356.956308
545.0,3187,21358.462054
585.0,3697,21360.195253
545.0,3991,21362.110014
545.0,3872,21364.082314
315.0,2191,21365.260894
755.0,3393,21367.158547
545.0,4401,21369.594826
545.0,3947,21371.698824
1355.0,7624,21375.474951
600.0,3709,21377.250099
600.0,3525,21379.026307
355.0,2873,21380.518105
555.0,3329,21382.28811
540.0,3450,21384.071491
745.0,3066,21385.62361
1175.0,6582,21388.93638
465.0,3537,21390.721617
1405.0,8051,21401.328078
555.0,4191,21403.392292
1175.0,6572,21406.66436
1180.0,7413,21410.398162
1345.0,6991,21413.879404
570.0,3443,21415.559999
415.0,2604,21416.840456
695.0,2993,21418.324968
545.0,3999,21420.250978
550.0,3543,21421.964697
1475.0,9358,21426.555185
800.0,3341,21428.174786
775.0,3435,21429.806123
600.0,3717,21431.599501
545.0,3173,21433.173166
490.0,3537,21434.900127
575.0,3223,21436.457847
945.0,2768,21437.767075
570.0,3553,21439.399814
775.0,3871,21441.16625
570.0,3393,21442.733686
670.0,3521,21444.413254
605.0,3725,21446.174399
770.0,3031,21455.564958
1315.0,6957,21459.051102
1740.0,10585,21464.620014
1375.0,7472,21468.441773
550.0,3958,21470.442103
745.0,3956,21472.434398
545.0,3166,21473.967472
950.0,6453,21477.090893
1230.0,7799,21480.9451
1430.0,6441,21484.183622
520.0,3279,21485.866311
530.0,3049,21487.377522
570.0,4275,21489.557052
500.0,3399,21491.362011
570.0,2689,21492.72945
945.0,5968,21495.660919
1350.0,7515,21499.273194
575.0,3914,21501.134289
770.0,3675,21502.923313
720.0,3157,21504.501226
475.0,3041,21513.801286
885.0,5799,21516.620299
1205.0,6886,21519.965941
575.0,2775,21521.329869
1235.0,7493,21525.051376
600.0,2929,21526.486772
550.0,3109,21527.948453
370.0,2859,21529.351961
795.0,4679,21531.729403
1090.0,6289,21534.932507
600.0,3871,21536.81801
1250.0,7267,21540.540809
575.0,3724,21542.349892
515.0,3741,21544.265363
1210.0,6298,21547.3527
540.0,3479,21548.955203
805.0,3877,21550.896988
575.0,3365,21552.600693
575.0,4247,21554.634576
715.0,4147,21556.436489
725.0,3265,21558.176319
775.0,2881,21559.804882
570.0,4119,21561.749121
955.0,6355,21572.38347
515.0,3393,21574.021562
1310.0,6993,21577.376744
1370.0,8830,21581.531605
555.0,3648,21583.203405
1170.0,6365,21586.202511
545.0,2853,21587.496469
775.0,4341,21589.51721
1230.0,6651,21592.834403
545.0,3567,21594.618518
575.0,4111,21596.68662
605.0,3753,21598.628381
1085.0,7293,21602.368593
600.0,4511,21604.799551
600.0,3797,21606.798487
545.0,3693,21608.634951
1175.0,6789,21612.115227
515.0,3386,21613.81724
1530.0,7403,21617.538136
485.0,3959,21619.440552
600.0,3113,21626.923661
720.0,3477,21628.475914
1405.0,6260,21631.5507
545.0,3835,21633.442525
540.0,3121,21634.880651
605.0,3241,21636.481771
1110.0,6689,21639.634642
770.0,3152,21641.127364
1500.0,6769,21644.287184
910.0,6515,21647.523998
1270.0,5625,21650.312346
1100.0,6401,21653.583729
1205.0,7189,21657.276741
575.0,3678,21659.004447
1830.0,10227,21663.753404
570.0,3223,21665.237947
600.0,3709,21666.885684
545.0,2872,21668.124079
1410.0,7168,21671.458533
550.0,3288,21673.102441
915.0,5144,21681.872757
330.0,2681,21683.124557
550.0,3136,21684.641419
745.0,3249,21686.286753
805.0,3519,21687.966854
605.0,2927,21689.315186
1825.0,10045,21694.086853
715.0,3411,21695.729673
770.0,3320,21697.347072
570.0,3500,21699.148675
910.0,4084,21701.228047
475.0,3185,21702.794117
1030.0,6957,21706.22181
770.0,3549,21707.937878
1605.0,7583,21711.60963
1380.0,7103,21714.863161
605.0,3345,21716.398361
485.0,3953,21718.324789
550.0,4217,21720.20391
545.0,3995,21721.96175
545.0,3909,21723.836849
745.0,3829,21725.658804
545.0,2732,21726.856362
1235.0,7091,21737.616374
1405.0,7422,21741.031701
720.0,3659,21742.953995
1230.0,7835,21746.582831
340.0,2826,21747.883738
715.0,2923,21749.330267
520.0,4623,21751.674233
1310.0,6921,21755.288571
550.0,3442,21757.037581
1175.0,7799,21761.743256
1115.0,6967,21765.35532
1375.0,6629,21768.84392
695.0,4013,21770.952935
500.0,3201,21772.54027
570.0,3767,21774.359616
545.0,3562,21776.189014
1085.0,6879,21779.613631
545.0,3935,21785.708547
520.0,3818,21787.754084
545.0,4123,21789.903379
1375.0,8083,21804.049793
415.0,4033,21806.126479
575.0,3897,21808.261594
1175.0,6863,21812.065343
540.0,3564,21813.863105
1360.0,7627,21817.828812
335.0,2021,21818.925255
575.0,3664,21820.897578
1190.0,6192,21823.874326
1205.0,5763,21826.910175
915.0,5665,21829.948188
570.0,4134,21831.995068
600.0,3513,21833.797535
540.0,3258,21835.425691
1390.0,6247,21838.513846
1205.0,7905,21842.837284
545.0,3173,21844.416963
575.0,4305,21846.629925
1120.0,6623,21850.068064
1375.0,8235,21860.478626
750.0,3209,21862.133298
870.0,5507,21865.00778
570.0,4286,21867.230043
945.0,3798,21869.096558
520.0,3104,21870.724764
545.0,3045,21872.267325
520.0,3202,21873.954189
1200.0,7316,21877.776972
725.0,3887,21879.77657
575.0,3837,21881.707888
800.0,3421,21883.528574
1175.0,8448,21888.009946
570.0,2940,21889.56151
545.0,3073,21891.173836
570.0,2711,21892.648598
1405.0,7516,21896.686341
580.0,4218,21898.920296
545.0,2924,21900.485934
455.0,2677,21901.920229
1345.0,7753,21906.085298
805.0,3241,21907.834641
545.0,3614,21909.812868
600.0,3341,21911.627998
535.0,3316,21913.414251
550.0,2867,21921.766374
1200.0,7065,21925.299228
545.0,3137,21926.906655
700.0,3361,21928.593654
740.0,3585,21930.405517
1200.0,7668,21934.400017
945.0,3154,21935.974159
530.0,3642,21937.809614
1435.0,7507,21941.531626
775.0,4083,21943.486246
1545.0,7627,21947.325534
545.0,3088,21948.911982
600.0,3521,21950.744261
515.0,4091,21952.917718
570.0,2903,21954.463583
1180.0,7624,21958.40583
550.0,3538,21960.128273
1145.0,8810,21964.384086
605.0,3165,21966.046833
545.0,3834,21968.0721
715.0,3665,21969.92422
575.0,3422,21979.229872
1375.0,6475,21982.656137
365.0,2677,21983.935938
465.0,3861,21985.791362
495.0,3409,21987.405201
515.0,3413,21989.024182
740.0,4515,21991.223408
575.0,3649,21992.992235
575.0,3873,21994.926116
575.0,2846,21996.423346
1630.0,6695,21999.851047
520.0,3858,22001.843065
600.0,3827,22003.856341
635.0,3319,22005.605316
335.0,2575,22006.855083
520.0,3221,22008.466181
600.0,4029,22010.374746
520.0,3980,22012.487883
600.0,3451,22014.215303
570.0,4321,22016.29817
545.0,2911,22017.719512
1170.0,7117,22021.428176
1180.0,4902,22024.01917
920.0,2837,22025.506709
545.0,3017,22026.979204
1350.0,8159,22038.241412
570.0,2917,22039.793717
600.0,3541,22041.546314
1255.0,5699,22044.261688
570.0,2931,22045.775381
1465.0,8327,22049.849199
575.0,4083,22051.808286
570.0,4090,22053.825348
600.0,4245,22055.985884
545.0,3073,22057.46362
1600.0,6525,22060.646993
525.0,3225,22062.129628
1230.0,7377,22065.74305
955.0,6187,22068.760828
1000.0,4129,22070.809296
525.0,2998,22072.264904
550.0,3403,22074.012094
605.0,2796,22075.531539
575.0,4517,22077.841946
545.0,3365,22079.616981
1085.0,6529,22083.036577
1380.0,5304,22085.807058
605.0,3349,22094.04124
545.0,2960,22095.616937
1405.0,7708,22099.629293
600.0,3319,22101.345146
600.0,3461,22103.123304
575.0,3210,22104.772519
490.0,3473,22106.566859
575.0,4213,22108.74912
495.0,3393,22110.558424
1125.0,5443,22113.388651
665.0,3505,22115.215797
715.0,3541,22117.049492
745.0,4133,22119.181469
545.0,3635,22121.080831
755.0,3604,22122.927996
515.0,3616,22124.701866
485.0,3577,22126.577999
845.0,6012,22129.738251
575.0,3455,22131.53896
730.0,3157,22133.176892
1355.0,6797,22136.665625
745.0,2846,22138.104689
1150.0,6863,22141.487433
545.0,3600,22143.248263
1375.0,7350,22151.582263
1035.0,6076,22154.653995
940.0,3301,22156.253083
770.0,3521,22157.965198
1120.0,7111,22161.473131
545.0,3374,22163.103381
770.0,3820,22164.993989
540.0,4151,22167.031542
495.0,3377,22168.663542
690.0,3841,22170.523633
1230.0,7167,22174.164978
1040.0,6349,22177.307722
515.0,3299,22178.934468
1175.0,6708,22182.361745
600.0,3273,22184.070652
600.0,3965,22186.07608
715.0,3986,22188.104693
580.0,3408,22189.881531
495.0,3697,22191.862153
575.0,3280,22193.554675
830.0,3611,22195.414028
1175.0,6932,22198.875007
745.0,3114,22200.408281
525.0,2934,22207.76471
785.0,3024,22209.211131
545.0,4587,22211.518958
540.0,3477,22213.390026
1405.0,7190,22217.160929
600.0,4171,22219.256865
570.0,3031,22220.883922
545.0,3270,22222.639281
940.0,3123,22224.244195
570.0,2661,22225.685521
515.0,3141,22227.396692
970.0,6449,22230.934953
1375.0,7379,22235.156034
715.0,3593,22237.104881
940.0,3130,22238.767463
715.0,3585,22240.719674
775.0,4327,22243.058733
545.0,2732,22244.394862
285.0,2677,22245.755241
1175.0,7071,22249.367288
1175.0,7040,22252.918951
1145.0,7747,22256.834679
1125.0,7185,22266.851004
1270.0,8017,22270.979057
320.0,2343,22272.17296
520.0,4395,22274.521303
490.0,3659,22276.241427
605.0,3703,22278.078705
885.0,3105,22279.56717
500.0,3991,22281.548703
570.0,4187,22283.688316
515.0,3593,22285.460036
570.0,3205,22287.015034
1405.0,8228,22290.95794
875.0,4275,22292.962603
1235.0,6097,22295.850783
605.0,4411,22297.969508
600.0,2861,22299.334038
515.0,3009,22300.805019
1560.0,6477,22303.939441
1375.0,7100,22307.568791
570.0,3503,22309.284765
570.0,3655,22311.116381
460.0,3313,22312.814283
