#{"t_start": 1744769748.434291, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
1095.0,6285,13433.144905
1175.0,6484,13436.583341
915.0,3104,13438.279933
800.0,3385,13440.054864
1100.0,6279,13443.469547
545.0,3895,13445.575006
1205.0,6653,13449.172107
1250.0,5353,13451.977118
545.0,4021,13454.198791
500.0,3347,13455.95758
635.0,2911,13463.043268
975.0,3645,13465.111385
950.0,6029,13468.475469
545.0,3901,13470.520591
1130.0,6743,13474.165387
1035.0,5696,13477.240891
450.0,2971,13478.794615
1175.0,7001,13482.574887
600.0,3909,13484.734128
1050.0,7137,13488.654112
770.0,4461,13491.068427
600.0,3461,13493.025783
540.0,3843,13495.195987
340.0,2839,13496.792144
520.0,3291,13498.602307
570.0,3323,13500.431635
495.0,3601,13502.422278
1210.0,5473,13505.409527
465.0,3323,13507.246379
695.0,3725,13509.194295
305.0,2799,13510.645292
470.0,2913,13512.138773
1095.0,7735,13516.29558
1100.0,7213,13527.721845
1200.0,7743,13531.922412
600.0,3089,13533.590038
1175.0,5712,13536.769601
605.0,3445,13538.707483
470.0,3839,13540.809323
775.0,3439,13542.694049
1065.0,6719,13546.345671
540.0,3344,13548.222188
1500.0,5983,13551.650384
600.0,4385,13554.01643
575.0,3557,13555.851752
600.0,3639,13557.77929
1110.0,6773,13561.376289
1175.0,6407,13564.746789
600.0,4107,13566.837688
1430.0,7657,13570.993747
370.0,2797,13572.428473
935.0,5438,13575.363378
685.0,4463,13577.805321
545.0,3542,13587.274143
575.0,3445,13589.142864
1230.0,7491,13593.243511
940.0,3750,13595.162452
555.0,3632,13597.103045
515.0,3371,13598.997808
515.0,3905,13601.218848
600.0,3805,13603.33343
580.0,3065,13605.121728
1430.0,8075,13609.593138
1030.0,6959,13613.233742
570.0,4017,13615.443215
1145.0,8241,13620.07264
570.0,3439,13622.018842
1175.0,6708,13625.622431
740.0,3730,13627.485687
1890.0,11585,13633.714334
540.0,3976,13635.89627
600.0,4501,13638.348151
1345.0,7820,13650.227356
1230.0,7517,13654.207385
570.0,3694,13656.207102
910.0,6067,13659.553045
925.0,6047,13662.804543
565.0,3817,13664.867599
715.0,3567,13666.82056
545.0,3887,13668.934573
1030.0,7309,13672.914965
1360.0,7629,13677.030972
1000.0,5599,13680.12524
485.0,4063,13682.492488
1125.0,6597,13686.198529
600.0,4569,13688.860759
800.0,3567,13690.87415
1080.0,6063,13694.352308
1175.0,7975,13698.939752
605.0,3393,13700.813736
715.0,3773,13702.913115
1025.0,5305,13713.16151
730.0,3857,13715.265523
470.0,3222,13716.965141
215.0,2483,13718.180517
560.0,2953,13719.642469
640.0,2655,13720.95918
605.0,3659,13722.788712
1100.0,6485,13726.176021
720.0,3446,13727.852418
995.0,5565,13730.710701
570.0,3691,13732.646397
745.0,3074,13734.306062
975.0,5519,13737.059379
600.0,3397,13738.947145
545.0,3045,13740.510318
1855.0,8993,13745.174278
1235.0,7125,13748.918587
570.0,3905,13750.87903
1435.0,6383,13754.145246
540.0,3403,13755.928265
1205.0,6314,13759.373747
600.0,3703,13761.30219
490.0,3137,13762.942926
1005.0,5451,13774.282977
575.0,3543,13776.111204
600.0,3521,13777.990583
540.0,3479,13779.849495
545.0,3737,13781.822027
550.0,3939,13783.825946
1385.0,7277,13787.524015
865.0,3345,13789.275655
705.0,3981,13791.402956
495.0,2849,13792.841631
570.0,3679,13794.809718
870.0,5057,13797.535717
1175.0,7386,13801.532247
545.0,3897,13803.633633
960.0,6270,13807.10773
995.0,5011,13809.944671
1125.0,6667,13813.82416
600.0,3581,13815.826041
890.0,5626,13818.932102
1380.0,7205,13822.750194
570.0,3600,13824.601318
1185.0,5864,13833.384608
960.0,5105,13836.173764
540.0,2817,13837.672109
1235.0,7447,13841.614872
570.0,3568,13843.476192
490.0,4063,13845.606042
1165.0,5745,13848.70158
800.0,3433,13850.528352
600.0,3925,13852.725808
570.0,4792,13855.279748
1350.0,6414,13858.626162
575.0,3543,13860.578363
515.0,3583,13862.655265
550.0,3035,13864.353581
605.0,3221,13866.039462
1810.0,7985,13870.145416
805.0,3141,13871.833442
575.0,3957,13873.873407
800.0,3743,13875.870353
1400.0,7235,13879.833243
1230.0,7143,13883.751844
525.0,3819,13885.813284
1375.0,7095,13899.030272
460.0,3617,13900.926384
600.0,4417,13903.392927
1105.0,6615,13906.958144
1085.0,5589,13909.877789
600.0,3711,13911.833965
1200.0,8879,13916.464555
570.0,2967,13918.074817
1255.0,6563,13921.661002
295.0,2701,13923.090982
1130.0,7529,13927.069349
1105.0,7313,13931.114575
1430.0,6735,13934.720834
555.0,3365,13936.496274
1005.0,5530,13939.492528
440.0,2945,13941.098599
1350.0,7071,13944.889953
570.0,2828,13946.34314
1155.0,6815,13957.310218
1230.0,7063,13961.036898
1150.0,5855,13964.146072
570.0,3863,13966.254076
1100.0,5189,13968.987653
710.0,3937,13971.066168
1775.0,7721,13975.346237
580.0,4194,13977.50164
890.0,5247,13980.247693
545.0,4070,13982.342522
515.0,2193,13983.531136
570.0,4163,13985.729083
600.0,3913,13987.970267
575.0,3458,13989.880074
610.0,3001,13991.58116
1170.0,7749,13995.706677
1260.0,6847,13999.331603
490.0,2881,14000.865704
800.0,3619,14002.653992
1180.0,7123,14006.37598
1010.0,6083,14009.852303
575.0,3291,14019.229787
1405.0,6553,14022.543061
1345.0,6497,14026.017531
1030.0,5027,14028.679076
545.0,3787,14030.661718
490.0,3245,14032.358908
1150.0,5913,14035.362137
1410.0,7188,14038.98153
1175.0,7418,14042.774441
1460.0,6377,14046.02131
1230.0,7327,14049.687595
1220.0,4967,14052.228644
790.0,5479,14054.946966
1350.0,6359,14058.067858
1130.0,5579,14060.947642
1230.0,7469,14064.672167
270.0,2573,14065.969674
370.0,2935,14067.477382
1025.0,6503,14079.127525
2430.0,10338,14084.433022
555.0,4140,14086.424755
1230.0,6497,14089.482065
1175.0,7458,14093.625313
575.0,3193,14095.423825
1205.0,5643,14098.648156
575.0,3589,14100.646008
545.0,3564,14102.579384
900.0,4547,14104.987486
570.0,3965,14107.158845
570.0,2974,14108.669102
1145.0,6376,14111.742459
1130.0,5873,14114.495812
1300.0,7445,14117.981874
780.0,3192,14119.523492
570.0,4120,14121.550522
1145.0,7875,14125.384216
600.0,4171,14127.351757
485.0,3185,14128.883425
585.0,3280,14137.211027
600.0,3221,14138.763891
895.0,5455,14141.319117
1170.0,6927,14144.611206
770.0,3917,14146.508965
1145.0,6000,14149.391996
545.0,3535,14151.007875
1570.0,7105,14154.346687
770.0,2810,14155.760298
1230.0,7481,14159.529033
720.0,2965,14160.935715
1235.0,7231,14164.381006
1040.0,6829,14167.638179
605.0,2933,14169.016145
285.0,1933,14169.915826
1205.0,7436,14173.628962
545.0,3009,14175.013339
605.0,3353,14176.573381
685.0,3089,14178.051507
995.0,5103,14180.504176
535.0,2862,14181.858969
1175.0,8009,14194.313259
555.0,3918,14196.119805
540.0,3406,14197.735252
570.0,3180,14199.201643
1085.0,6879,14202.423367
470.0,2737,14203.703847
715.0,3451,14205.407643
570.0,3450,14206.990497
520.0,2731,14208.232251
1090.0,5615,14210.899641
1630.0,6645,14214.068256
575.0,2798,14215.630565
1200.0,6518,14219.377668
1130.0,6031,14222.337358
720.0,3160,14223.930977
1015.0,5829,14226.685269
540.0,3136,14228.09585
805.0,3889,14229.953916
1095.0,5737,14232.659292
905.0,2913,14234.005666
505.0,2697,14235.293481
980.0,5927,14238.130635
545.0,3129,14239.607736
545.0,3288,14241.160564
925.0,5273,14250.418335
545.0,3962,14252.312471
540.0,3890,14254.244934
1230.0,8033,14258.105907
600.0,3765,14259.930406
575.0,4031,14261.970466
740.0,3551,14263.782267
605.0,3129,14265.285114
515.0,3783,14267.01773
585.0,3145,14268.538544
1335.0,6289,14271.643756
530.0,2707,14272.990314
515.0,3399,14274.64852
570.0,4085,14276.729237
1075.0,5953,14279.69251
1355.0,6253,14282.619122
1200.0,7213,14286.142395
495.0,3837,14288.034707
885.0,5252,14290.704923
1210.0,5391,14293.295572
1420.0,8971,14297.764349
605.0,3225,14306.51193
1115.0,5804,14309.24705
575.0,3557,14311.041218
600.0,3671,14312.869102
605.0,3451,14314.523527
540.0,3187,14316.051274
490.0,3087,14317.566983
1230.0,7515,14321.348224
945.0,3855,14323.239746
570.0,2753,14324.609997
575.0,3337,14326.245102
600.0,3349,14327.903553
570.0,2967,14329.376356
605.0,3009,14330.879646
540.0,2979,14332.322377
490.0,3475,14334.002713
1185.0,6441,14337.361142
600.0,3197,14338.930727
515.0,3509,14340.640566
530.0,2465,14341.774271
1545.0,7145,14345.301527
605.0,3733,14347.166295
545.0,2497,14348.347402
515.0,2923,14349.825901
935.0,5979,14352.795671
890.0,4677,14363.933639
885.0,5126,14366.518127
1160.0,5325,14369.169363
945.0,4304,14371.401816
570.0,3009,14372.901255
1150.0,7175,14376.447585
1340.0,6947,14379.795874
1085.0,6591,14382.994872
515.0,3280,14384.706244
1400.0,7237,14388.512563
1270.0,5755,14391.470494
770.0,3659,14393.365102
2005.0,10729,14398.877693
1230.0,7169,14402.585415
1765.0,9561,14407.571843
610.0,3521,14409.31095
1355.0,7479,14413.150635
910.0,6293,14424.139548
540.0,3037,14425.660968
545.0,3290,14427.361971
720.0,2945,14428.890114
585.0,2881,14430.351249
495.0,3889,14432.358205
1110.0,5747,14435.332261
1540.0,7425,14439.295063
380.0,2156,14440.432749
1670.0,10121,14445.380122
780.0,3841,14447.428736
405.0,2618,14448.755673
745.0,4436,14450.84883
635.0,4625,14453.019895
1030.0,6281,14456.093096
515.0,3306,14457.944426
545.0,3256,14459.738216
575.0,2809,14461.15912
1430.0,7043,14464.678742
545.0,3420,14466.397803
1160.0,6037,14469.368406
605.0,3567,14471.15965
1150.0,6685,14481.143282
1200.0,6601,14484.507072
1055.0,4809,14487.003041
1330.0,7017,14490.545626
1150.0,6943,14494.186389
770.0,3337,14496.111743
1860.0,9389,14500.885146
575.0,3379,14502.59544
930.0,5615,14505.391073
655.0,3677,14507.200947
1080.0,7285,14510.960033
745.0,3590,14512.801605
815.0,5207,14515.526646
515.0,3637,14517.311274
1170.0,5431,14520.082355
675.0,4215,14522.133317
1175.0,6746,14525.374239
780.0,4315,14527.588607
550.0,3561,14529.421118
600.0,3777,14531.34502
775.0,3754,14538.372781
545.0,4026,14540.349308
475.0,3651,14542.096594
845.0,4651,14544.374211
540.0,3621,14546.11521
960.0,6375,14549.379388
545.0,3002,14550.851873
570.0,3372,14552.51335
745.0,3066,14553.973605
1170.0,7471,14557.725623
1205.0,7741,14561.783003
1175.0,6915,14565.373443
1230.0,8433,14569.47553
485.0,3553,14571.18646
1265.0,7317,14574.853987
800.0,4077,14576.931042
460.0,3625,14578.771032
545.0,3921,14580.824819
1105.0,6615,14584.141032
1230.0,7341,14596.035059
570.0,4395,14598.174176
1155.0,7293,14601.744967
610.0,4059,14603.606844
1610.0,6219,14606.914967
1080.0,7149,14610.507609
540.0,3662,14612.345189
1130.0,6799,14615.674342
1550.0,7701,14619.354347
575.0,4243,14621.373732
605.0,2781,14622.912658
1385.0,6157,14626.196365
575.0,4155,14628.209633
470.0,2847,14629.611314
775.0,3857,14631.456343
915.0,3717,14633.241232
550.0,2618,14634.567345
960.0,4903,14636.993407
1205.0,6869,14640.480875
780.0,4517,14642.700247
1175.0,5883,14651.125454
1015.0,5526,14653.787125
540.0,2993,14655.325513
600.0,3453,14657.059727
575.0,3201,14658.645048
655.0,3131,14660.207217
1230.0,6299,14663.23245
1080.0,7135,14666.604028
360.0,2229,14667.699729
1015.0,5146,14670.264218
470.0,3701,14672.10482
960.0,5705,14674.839098
545.0,2803,14676.295585
745.0,3040,14677.884772
570.0,3109,14679.457524
1180.0,5989,14682.446101
545.0,3364,14683.998162
410.0,2156,14685.156394
1215.0,6373,14688.471458
575.0,3176,14690.130152
575.0,3565,14691.930099
740.0,3226,14693.659404
1180.0,7499,14697.541866
545.0,4444,14699.761425
540.0,3116,14710.988923
525.0,3149,14712.507922
475.0,3237,14714.023127
1315.0,7453,14717.628524
1435.0,6749,14720.884759
1210.0,7063,14724.262449
570.0,3178,14725.910614
580.0,3513,14727.619362
1120.0,7543,14731.226255
1615.0,7657,14734.846519
1180.0,7417,14738.70041
600.0,4403,14740.93969
515.0,3727,14742.733876
600.0,3455,14744.398987
1430.0,6129,14747.425924
360.0,2177,14748.465604
570.0,3740,14750.328993
410.0,2113,14751.380261
555.0,3607,14753.196259
1100.0,6791,14756.680387
1340.0,5891,14759.618254
805.0,3649,14767.760222
990.0,5199,14770.450987
430.0,2517,14771.743603
545.0,3685,14773.558654
555.0,3379,14775.247621
570.0,3030,14776.786123
540.0,3322,14778.4273
570.0,3667,14780.210857
600.0,3647,14782.064887
140.0,1627,14782.859534
460.0,2609,14784.078074
770.0,2860,14785.509815
545.0,3319,14787.184195
1230.0,6831,14790.671915
545.0,2941,14792.130996
1230.0,6819,14795.543172
1200.0,6549,14798.790411
1400.0,5969,14801.801481
950.0,5857,14804.655575
440.0,3311,14806.334959
380.0,2156,14807.376948
395.0,2298,14808.49697
1180.0,7441,14812.131954
1075.0,6811,14815.361599
575.0,3502,14823.349669
1170.0,5863,14826.214658
555.0,3038,14827.720017
1430.0,8879,14832.034858
575.0,3329,14833.658112
570.0,2555,14834.948649
915.0,6503,14838.16048
600.0,3985,14840.058887
1180.0,6057,14842.978844
545.0,4101,14844.928805
995.0,4607,14847.180428
570.0,4283,14849.32818
1230.0,8851,14853.763874
1150.0,6189,14856.857448
1430.0,8123,14860.77892
1180.0,7899,14864.710757
1575.0,6716,14868.145609
545.0,3365,14869.870331
770.0,5194,14872.459018
545.0,3621,14883.302054
1000.0,4407,14885.481284
605.0,2593,14886.728368
1055.0,4999,14889.066883
1145.0,8208,14892.909978
770.0,2731,14894.17284
545.0,3728,14895.988485
770.0,3884,14897.912838
485.0,3817,14899.840817
540.0,4039,14901.720634
1205.0,6650,14905.018808
1395.0,6699,14908.257338
1150.0,5707,14911.011486
890.0,4579,14913.240971
600.0,3397,14914.89445
1375.0,6616,14917.995724
600.0,3801,14919.877247
600.0,3605,14921.635819
600.0,3357,14923.391856
495.0,3469,14925.218074
1280.0,7433,14928.996439
545.0,3501,14930.680791
1230.0,7019,14941.24269
1175.0,6854,14944.888834
955.0,5611,14947.842847
850.0,5135,14950.572104
540.0,3699,14952.521678
1135.0,6823,14956.129568
1145.0,6741,14959.694139
515.0,3797,14961.660653
875.0,5339,14964.499721
1175.0,6410,14967.910376
1315.0,6913,14971.660605
890.0,5219,14974.465043
1375.0,7757,14978.575957
525.0,3499,14980.434757
1000.0,3733,14982.358981
605.0,3753,14984.371795
985.0,6612,14987.838997
1215.0,5791,14990.906232
1345.0,6217,15001.713522
570.0,3170,15003.453589
1235.0,7113,15007.287425
575.0,2982,15008.847466
1290.0,7065,15012.58364
515.0,2976,15014.171234
575.0,3344,15015.944601
600.0,3869,15017.959934
545.0,3123,15019.618552
575.0,2810,15021.126106
540.0,3354,15022.890526
605.0,3401,15024.676542
605.0,3961,15026.734142
985.0,5881,15029.898419
770.0,3481,15031.815196
1145.0,7093,15035.680656
485.0,3345,15037.512038
575.0,4305,15039.832802
820.0,5419,15042.781022
800.0,3713,15044.833811
545.0,3837,15046.852406
1200.0,7669,15050.964752
715.0,3508,15060.462671
600.0,3169,15062.170064
970.0,4419,15064.633408
1525.0,6705,15068.237146
1205.0,6795,15072.07177
545.0,3301,15073.899464
725.0,3254,15075.677622
1115.0,6421,15079.030129
1135.0,5091,15081.805327
335.0,2883,15083.399227
1170.0,7651,15087.413241
1315.0,5479,15090.367896
990.0,6375,15093.825552
575.0,3235,15095.498291
500.0,4819,15098.006186
800.0,3405,15099.882477
770.0,3575,15101.711826
760.0,5283,15104.352623
975.0,3301,15106.21197
1530.0,8271,15110.791655
600.0,3219,15112.523352
600.0,3797,15114.748137
545.0,3107,15123.633475
1345.0,7703,15127.781323
1160.0,6800,15131.537417
1810.0,7465,15135.802642
575.0,3835,15137.970945
415.0,3079,15139.528728
520.0,3623,15141.475665
770.0,4477,15143.849322
545.0,3187,15145.568663
600.0,3861,15147.674168
600.0,3335,15149.507604
950.0,6283,15153.006563
980.0,5451,15156.105949
1120.0,7565,15160.306515
515.0,3509,15162.2441
1230.0,7479,15166.270171
1350.0,7979,15170.469224
830.0,3747,15172.426671
1020.0,6321,15175.824193
540.0,3374,15187.854129
655.0,6077,15190.833585
1175.0,7216,15194.243077
1125.0,7265,15197.613319
1075.0,6225,15200.397083
600.0,3665,15202.141798
545.0,3269,15203.726591
1115.0,6957,15206.848899
575.0,2998,15208.279562
570.0,3265,15209.783994
945.0,5381,15212.41155
720.0,3923,15214.291108
525.0,3279,15215.815403
805.0,5863,15218.640347
1215.0,5381,15221.29012
1125.0,6991,15225.091093
825.0,4843,15227.715567
510.0,3241,15229.490082
550.0,3509,15231.375118
1375.0,7389,15235.270498
545.0,3232,15247.279387
1780.0,9429,15252.135795
1205.0,5983,15255.268072
800.0,4297,15257.514119
1350.0,6735,15261.168115
340.0,4151,15263.398101
1065.0,6375,15266.497571
1000.0,5943,15269.469794
1325.0,6931,15272.980713
520.0,3677,15274.863754
540.0,2603,15276.261558
1035.0,6096,15279.434802
750.0,4422,15281.719426
520.0,3373,15283.696816
1155.0,6691,15287.152531
515.0,2877,15288.581998
545.0,3799,15290.426326
800.0,4147,15292.462129
575.0,3443,15294.201013
800.0,3689,15296.095477
535.0,2934,15297.678961
605.0,3483,15309.513524
575.0,3463,15311.363039
1205.0,6549,15314.776232
545.0,3137,15316.40837
1205.0,7113,15320.16124
1230.0,7569,15323.909568
575.0,3239,15325.596542
540.0,2928,15327.019395
355.0,2455,15328.266303
750.0,3270,15329.938178
570.0,3365,15331.5958
755.0,3806,15333.599054
575.0,3261,15335.356518
1350.0,6325,15338.447752
1900.0,9773,15343.403602
640.0,4145,15345.490914
775.0,3527,15347.237403
1375.0,6185,15350.439513
1460.0,7975,15354.290916
1245.0,5761,15357.280797
520.0,3899,15359.182399
605.0,3547,15369.12459
605.0,4023,15371.02302
465.0,3293,15372.533975
805.0,3283,15374.054197
895.0,3839,15375.976234
945.0,5075,15378.450265
515.0,3721,15380.242415
1155.0,6890,15383.254107
1090.0,6479,15386.253622
1230.0,7641,15389.926909
515.0,3009,15391.336312
895.0,5807,15394.1526
1330.0,6783,15397.555645
570.0,3377,15399.193778
970.0,4392,15401.267528
515.0,3397,15402.894806
570.0,4145,15405.087425
570.0,3762,15407.04864
1170.0,5687,15409.817945
525.0,3585,15411.548368
1205.0,6793,15414.926201
570.0,3961,15416.855645
600.0,3503,15427.194005
600.0,3415,15428.936496
775.0,3814,15430.829612
1205.0,7627,15434.455876
800.0,3681,15436.11917
1145.0,6521,15439.311428
1430.0,7951,15443.209784
1380.0,7379,15446.765789
780.0,3567,15448.506815
780.0,3529,15450.283366
1235.0,7809,15453.862535
570.0,3365,15455.43991
545.0,3233,15456.989009
800.0,4045,15458.889682
600.0,3491,15460.6325
525.0,4239,15462.748726
1435.0,7699,15466.405442
1210.0,7267,15469.705125
475.0,3071,15471.119083
690.0,3759,15472.936266
1180.0,6521,15483.600727
545.0,3507,15485.323921
575.0,4085,15487.25432
560.0,2720,15488.499053
550.0,3021,15490.164362
690.0,3455,15491.793784
1210.0,8513,15495.832959
630.0,2685,15497.063912
525.0,3871,15498.930804
1150.0,6218,15501.803634
1815.0,11131,15507.087166
1175.0,7207,15510.643165
1230.0,7077,15514.14745
770.0,3721,15516.281535
480.0,2897,15517.876062
710.0,4851,15520.302043
600.0,3499,15522.021278
800.0,4457,15524.080696
1200.0,6053,15526.772121
520.0,4090,15528.635034
575.0,3301,15530.135068
1230.0,6601,15541.402913
1215.0,5999,15544.059069
1435.0,7983,15547.743176
605.0,3301,15549.295048
1405.0,6825,15552.495696
545.0,3314,15553.994382
1980.0,10802,15558.871475
715.0,3807,15560.66419
1790.0,8790,15564.665662
770.0,4356,15566.697505
520.0,3967,15568.600058
430.0,2681,15569.919896
550.0,3682,15571.545439
770.0,3371,15573.004896
715.0,3390,15574.484197
540.0,3905,15576.216519
1230.0,6983,15579.267715
520.0,4165,15581.153791
570.0,3308,15582.680812
575.0,3895,15592.259912
600.0,4225,15594.153053
745.0,3898,15595.9342
810.0,3731,15597.687764
775.0,4475,15599.768117
1285.0,6837,15602.886106
540.0,3167,15604.253044
1260.0,6529,15607.186497
980.0,6993,15610.279117
600.0,3405,15611.813123
545.0,3677,15613.503682
430.0,3679,15615.267331
545.0,2938,15616.735572
770.0,5151,15619.170769
555.0,3627,15620.795499
605.0,3851,15622.470886
600.0,3975,15624.212059
600.0,3811,15625.972882
575.0,5241,15628.36832
600.0,3515,15630.053461
720.0,3339,15631.614374
600.0,3121,15633.129238
745.0,3189,15634.652565
755.0,3386,15636.406364
1175.0,6993,15646.421722
1145.0,6892,15649.784884
490.0,2951,15651.270905
770.0,3164,15652.730173
1150.0,6569,15655.646693
1375.0,7389,15658.974274
1435.0,7735,15662.651962
1475.0,9487,15667.199797
570.0,3649,15668.924581
1400.0,7482,15672.282228
1145.0,7610,15675.670696
610.0,5065,15678.001058
1085.0,6047,15680.875923
1055.0,5935,15683.767585
1085.0,5985,15686.56854
1205.0,7265,15689.828275
515.0,3945,15691.598678
600.0,4509,15701.955404
1200.0,6728,15704.956215
1535.0,9143,15709.118576
610.0,3893,15710.882116
1230.0,7929,15714.629745
765.0,5305,15717.194584
690.0,4041,15719.093297
990.0,6259,15721.887583
525.0,3409,15723.429608
545.0,3492,15724.998468
